{   Distance	     Value	 Material }
{  5.15600e-01	 4.86799e+05	 GaN }
{  5.26716e-01	 4.98538e+05	 GaN }
{  5.38324e-01	 5.03470e+05	 GaN }
{  5.50446e-01	 5.02413e+05	 GaN }
{  5.63105e-01	 4.96597e+05	 GaN }
{  5.76325e-01	 4.87326e+05	 GaN }
{  5.90129e-01	 4.75771e+05	 GaN }
{  6.04545e-01	 4.46355e+05	 GaN }
{  6.19599e-01	 4.49402e+05	 GaN }
{  6.35320e-01	 4.20203e+05	 GaN }
{  6.51736e-01	 4.22540e+05	 GaN }
{  6.68880e-01	 4.09726e+05	 GaN }
